logFC	logCPM	LR	PValue	FDR
Nudt4	-1.21355157493312	6.50468621577282	21.256232091914	4.01801860204641e-06	7.89739791732208e-05
AK036682	1.21333730884941	2.79698364518244	8.43330741677189	0.00368409638386577	0.0175148315184393
Piwil4	1.21306024807057	1.50938118219203	7.07485523218259	0.0078173137374911	0.0315858188542167
Sdc4	1.21268930754106	6.73329036316172	19.618521227092	9.4548210188091e-06	0.00015891606358331
Zcrb1	-1.21249582271143	4.06603602284825	14.8523305016523	0.000116264325925392	0.00117882243729532
Gm4841	1.21239987809666	5.51116939029308	12.7779996144853	0.0003507197737112	0.00280737110638015
Mycn	-1.21151379182706	1.65458720275691	6.16510102269196	0.0130294932434781	0.0464724525635438
I830077J02Rik	1.21142111268156	3.36467094500908	12.32040944797	0.000448032412845712	0.00339218354143455
Rpp38	-1.21132704875128	0.853848238372137	6.53607862496095	0.0105708108676665	0.0396721974705308
AK029875	-1.21086247699398	1.30657758682512	3.51750870185396	0.0607236598002353	0.148167621615372
Gpc3	-1.21071163978208	4.8780814915031	12.4110818626107	0.000426793539326371	0.00327731411448412
Bivm	-1.21058914009911	3.05451493782931	13.3787664466282	0.000254489051387504	0.00220252540883163
Sema7a	1.21051148006311	5.99244534597856	17.0895088515665	3.56587419935582e-05	0.000462029936583201
Polr2h	-1.21039230432547	1.82146621971751	6.56846643629585	0.0103801356224106	0.0391724462840429
Pccb	-1.20958298533815	3.7008906451482	18.2111974423958	1.97713014616244e-05	0.000290269388375207
Rem1	-1.20935980822311	2.31409912916314	4.9441774808976	0.0261786921975641	0.0790914586836724
Pfkfb3	1.2089334695334	7.07836448427598	23.1377128861844	1.50803750605821e-06	3.61017335286089e-05
AK089540	1.20885442133598	1.36388526053561	7.97617352085401	0.00473970203963188	0.0213661676117506
Insr	1.2086789766873	5.56488334985185	15.8402614718157	6.89203134717324e-05	0.00078978545028141
Itgal	1.2085803810694	6.67220520506721	18.9486122244114	1.34286923396691e-05	0.000211205286647506
Zfp580	-1.20842609756724	2.74614909222753	15.2405223291416	9.46505376394194e-05	0.00100795422985826
Clca3a1	1.20833713891357	2.2268046131353	4.70967450231135	0.0299933300009695	0.0876741023446887
Maged2	-1.20826793967843	3.84992692941682	14.485302922225	0.000141257357177043	0.00137954894026083
Kcna3	1.20811698567826	4.15959365360426	19.4838014906753	1.0145641825774e-05	0.000167164553216452
Pcdhac2	-1.20790285200489	3.90015154657822	14.9507957789631	0.000110351511101816	0.0011313196475196
Svip	-1.20764869425216	2.92107527122884	9.87362991736213	0.0016766439941783	0.00961538378708768
Eef1akmt1	-1.20735642344118	2.29609368180768	13.3515150400688	0.000258213934953695	0.00222767293361883
Sh3bp2	1.20734795034753	6.03918611008377	18.1210618394857	2.07295792742875e-05	0.000299841975375543
Acss3	-1.20731987033866	2.32444449829262	12.930837393651	0.000323213162813565	0.0026329350990507
Chadl	-1.20730004319161	0.822776511681746	7.46352567126799	0.00629615740548226	0.0266044495109019
Xdh	1.20604008651641	9.29330504432505	23.7123402466278	1.11862963979774e-06	2.83146752622844e-05
Klra7	1.20591461867926	0.752410279644393	5.89138209174908	0.0152151545412182	0.0523031371270975
Spdl1	1.20577858971499	1.71617423556019	8.20266430721199	0.00418289208171318	0.0193894298676346
Ston1	-1.20560984504927	4.98735590877848	20.6494353778888	5.51534489888838e-06	0.000102246009279392
Epha2	1.20557262314981	4.99671522704367	13.3408098008865	0.000259692180216261	0.00223398023233812
AK142867	1.20541169817074	2.33055357876953	3.77287060452896	0.0520901636663705	0.13177410112789
Oxct1	-1.20533908879	5.63739083455707	23.0524723245244	1.57639667543104e-06	3.72462351744002e-05
Fabp5	-1.20525272653368	5.00359435719908	5.49358555642331	0.0190863614545354	0.0622372714790378
Adgrg2	-1.20522570880456	1.31826193021526	5.46264096667525	0.0194272625978351	0.0630934864209524
Sac3d1	-1.20515011140803	2.63730529196414	9.44440370191429	0.00211794347181662	0.0114892634610573
Sel1l3	-1.20511760737713	1.74343625229848	7.10059125641076	0.0077058528182014	0.031240505180057
Stk36	1.20475139544267	2.40009527818262	10.7360011193399	0.00105071143200261	0.00668916269352979
Dglucy	1.20458313176692	2.35583817570164	9.94887220686734	0.00160947968252215	0.00931710133334865
Hist3h2ba	-1.20443155127917	0.953998361024987	7.23527613989375	0.0071484814522928	0.0294521255780904
Nr4a2	-1.20397354582262	2.38172081201635	13.8949610617085	0.000193316053234219	0.0017678318586772
Smg1	1.20376012489829	7.98102398175708	20.8524461910517	4.96058316388357e-06	9.39631623485321e-05
Wdr90	1.20320707088374	2.98589682756287	11.4918067820112	0.000699036506778098	0.00481729188128197
Fam222a	-1.20320226988174	1.80224613202129	10.1772706596606	0.00142182491512151	0.00842075134040772
Myrip	-1.20313260787808	2.47356888974245	8.62147193589706	0.00332223275241378	0.0161473087392373
Stom	1.20300929039017	5.48667836438323	18.1696772338358	2.02070675892352e-05	0.000294459268637553
Plppr3	1.20298289295849	2.89656613115974	8.78451342004389	0.0030379858926421	0.0150553777311732
Kit	1.2028237000566	6.3219584227251	12.7937839635214	0.000347772968505606	0.00279234420893917
Diras2	-1.20276140593903	1.68418839926471	6.4897492898984	0.0108498277905111	0.0403999411310568
Tspan12	-1.20268792147326	5.35464913178049	13.758892156103	0.000207834640165294	0.00187218495583055
Ltc4s	-1.20250583164047	1.04229655800196	6.36330601669622	0.0116504266074032	0.0426610408613772
Phtf1os	1.20249805826495	1.44897603373022	3.39512926743738	0.0653892376663918	0.15662422141346
Phf24	-1.2022854931869	1.16296239264479	8.20260641632541	0.00418302554564845	0.0193894298676346
Brinp1	-1.20217829700365	1.97571683163274	7.88566233362049	0.00498282267791725	0.0222318192109296
Apobec1	1.20176849462182	6.95175072334223	12.5826727676638	0.000389339538750421	0.00304797794828853
Acta2	-1.20165283778373	6.03302905858175	19.1473583361703	1.21004856884815e-05	0.000194372423735063
A630001G21Rik	1.20124969657909	3.3245064892125	13.6508866788779	0.000220137341138675	0.00195934741416895
Ppm1j	1.20113468747322	1.57841792084217	8.46892972444994	0.00361263930171129	0.0172536569089352
Pparg	1.20037498591651	2.84741759561809	8.20181559146222	0.00418484917858108	0.0193894298676346
Col5a2	1.20007285375068	5.23496501936893	11.93726362816	0.000550222342808665	0.0039896940693747
Elovl1	1.1999394487654	6.26350504064752	22.3638623398397	2.25578888257107e-06	4.97003274901207e-05
Ube2t	-1.19939520222294	0.557711614975535	5.56613272738722	0.0183111599376698	0.0602234558940997
Hsd11b2	1.19902875979075	0.803677115396649	5.12219779762246	0.023621681348113	0.0731002841402984
KR348518	-1.19841624311442	0.703206510893728	5.14872785653733	0.0232634103218742	0.0723058179944762
Ddr2	-1.19826172525466	7.31552690647743	15.7218711613491	7.33708795007505e-05	0.000831059166579362
Rnu3b3	-1.19767493211441	9.75684185570104	11.8564818095116	0.000574609956521211	0.00412145831909559
Rnu3b2	-1.19767493211441	9.75684185570104	11.8564818095116	0.000574609956521211	0.00412145831909559
Rnu3b1	-1.19767493211441	9.75684185570104	11.8564818095116	0.000574609956521211	0.00412145831909559
Ly6i	1.19763205091926	5.07321005361192	22.2617960109901	2.37892843804483e-06	5.15434494909713e-05
Aass	-1.1976066583389	1.32642152142555	5.75080880301041	0.0164810671224712	0.0557013843524298
AK038160	1.19743142310149	2.39114520193703	6.1184201337149	0.0133780313204183	0.0474025923172026
Wnt5b	-1.19740404059036	0.917990381346356	7.64382742436937	0.0056966914466393	0.0245823480579095
Mpdz	-1.19728313392974	4.89953261048296	18.1652795245814	2.02537842234955e-05	0.000294865734071615
Map3k20	-1.19708801832087	7.2721595059576	18.0032390312618	2.20529420251516e-05	0.000314912795646308
Nefh	-1.19569931196332	1.77577731605388	5.97710110098166	0.0144928045338218	0.0504734955585412
AK135406	-1.19555391342858	2.01379807055036	9.84591238070745	0.00170209549900978	0.00970987836561844
Adamts14	1.19551789475994	3.64790801181041	13.1278162480507	0.000290943689889005	0.00243073754779268
Ctsk	-1.19535113040361	4.16272850409684	6.80236925161129	0.00910369880508119	0.0354485313899072
Mit1/Lb9	-1.19508968511499	3.7960359759451	11.2010279876164	0.000817520299064659	0.00544955552546718
AK171966	1.19499352011385	1.88635922392114	6.76330531714241	0.00930512471591265	0.0360097013207744
AK156119	1.19482835161113	3.9798848073062	11.9517791803271	0.00054595221852388	0.0039667632203973
AK132687	-1.19457575474358	4.63441428818366	6.7238068802236	0.00951343490043436	0.0366252046486371
Fuom	-1.19457177246704	1.96729835019309	8.15759686515576	0.00428811538120218	0.0197626735647344
Pcdhb4	-1.19425809639753	1.03271245350894	4.80116763179218	0.0284404556555602	0.0843308229877627
Zscan12	-1.19353037877369	2.14670114175571	8.5823301587086	0.00339440714360473	0.0164233608422958
Atpif1	-1.19335940841643	4.83672828340085	20.0667033620754	7.47874595645397e-06	0.000131339187676963
Efcab2	-1.19321676458604	1.7452887382135	5.76194023252646	0.0163769777363657	0.0553988062949349
Chpf2	1.1928333428118	5.00410532210809	12.4751165836288	0.000412408914772417	0.00318402447013795
Tnfrsf14	1.19244933182515	2.57598758803534	9.26740636864939	0.00233267795335561	0.0123659560539139
Epb41l3	-1.19239904095655	3.7263449067306	11.6296197839414	0.000649098217715825	0.00454339748906095
Gpr31b	1.1922019954825	2.6095441317536	8.64165257535237	0.00328563261632788	0.016009155500708
Hmgn1	-1.1918555415963	5.98420046253434	16.8434839271438	4.05924577219033e-05	0.000514310806915733
AK200837	1.19178972203517	0.6664325790358	5.21986230277193	0.0223303191747751	0.0700456233982433
Gm4759	1.19178616607529	3.94203139444652	18.1846373855744	2.00489556532349e-05	0.000293165631313263
Dio2	-1.19158413826646	4.17177626669125	16.4888598427148	4.89367647633206e-05	0.000595644459997993
Rpl26	-1.19140323639468	7.05974386911545	15.2666002459898	9.33526649088373e-05	0.000996843555417135
Dnaic2	-1.19121182713646	1.74229688997781	10.5062228286847	0.00118973199842067	0.00736355264925315
Nanos1	-1.19116399295213	1.64149368761921	10.7832573126666	0.00102422285721219	0.00656751987647521
Eps8l1	1.19068351530776	4.26231079231923	8.5499769184812	0.00345526607873626	0.0166441399518461
Smim13	-1.19048269789336	4.5771476810905	20.4934120600563	5.98368474006114e-06	0.000109759275706157
Fam196a	1.18977407346928	2.48814231198205	4.22799715525318	0.0397623352392547	0.107894852160562
Kcnh2	-1.18950146886145	2.18773014919586	9.19041826410382	0.00243285290826532	0.0127824104393194
Hebp1	-1.18892431174052	3.11306738509534	12.2222917713269	0.000472218896232113	0.00352925048162026
Olfr856-ps1	-1.18877695930927	7.94588950572243	9.47683020163327	0.00208083189043567	0.0113220672329541
Yeats4	-1.18855224806427	4.38475583850377	15.4557799210898	8.44582559505115e-05	0.000923746424650821
Gmnc	1.18789602771061	0.641733392063243	5.91962396476404	0.0149731538730055	0.0517323871558631
Eml5	1.187845346985	3.16897867127041	10.713391488067	0.00106362884770007	0.00674564611304519
AK037633	1.18739746714644	2.41690609307531	9.85558339880485	0.00169317096690533	0.00967305732916557
Fbxl16	-1.1870783937298	1.77498486745348	7.40288731908748	0.00651192741925769	0.0273190527645077
Ppp1r14a	-1.18698329205834	3.93788973740638	17.7658800426826	2.4982348215296e-05	0.000347197416342263
Scoc	-1.1868340727423	4.53707462521043	17.7206771871637	2.55830589285052e-05	0.000352780473692812
Rad51ap1	-1.18676397871413	2.38374709002838	12.6603369409991	0.000373494898287667	0.00294602093739995
Olfml1	-1.18634319775204	3.554950254549	14.0224728054033	0.000180638779891216	0.00166649380859594
Idua	1.18632801513385	3.50527812192017	13.2117757552469	0.000278195666817116	0.00235691461367773
Slc36a1os	-1.18631638398718	3.11829470997479	11.1494572467896	0.000840562625672648	0.00557704935669718
AK155917	1.18624296144944	2.60787157385134	10.3699072521532	0.00128085982388042	0.00778500567669229
Vash1	-1.18621138644289	5.87167602386892	18.2831074613119	1.90387986833252e-05	0.00028242687630141
Rab34	-1.185467934611	3.30228317799954	13.9439704022638	0.000188340783191698	0.00172636534154356
Ctss	1.18546624420068	8.81455673098424	12.6634573527421	0.0003728720581387	0.00294258981901397
Ccdc180	1.18517359249036	2.82096888335434	5.71965239356361	0.0167760513863522	0.0564790124580287
Dtwd2	-1.18501167056906	2.56110928153635	11.6836008734853	0.000630533834018963	0.00443127523997625
Hist1h2bb	-1.18427937866935	4.41317026411496	12.3295980757624	0.000445832390534514	0.00337879264524585
Rpl37	-1.18362609423546	7.07417261629043	15.1856531822172	9.74409291559323e-05	0.00103345440435185
A630001O12Rik	-1.1834925890202	1.05625528918063	2.82854130156484	0.0926024351030719	0.202204733402661
Pink1	-1.18335181937374	5.47519473406329	18.2755072530943	1.91149109791044e-05	0.000282881596551126
Rpp30	-1.18334288135266	2.64097812058322	11.1273070242149	0.000850660055088093	0.005622611714327
Mapk4	-1.18326423002158	1.35688363805379	6.05490882785917	0.0138676914575385	0.0487735488734488
Ufm1	-1.18315371301425	5.20584764357436	16.3969436118299	5.13679922217221e-05	0.000621374207068168
Hspg2	1.18248160833668	7.47230439447771	8.35159582164928	0.00385348737400531	0.0181876708990037
Mrpl14	-1.18215338927498	3.56006570658417	12.1558360264948	0.000489345036000588	0.00362954071446459
Dync1li2	-1.18102813291099	6.60109417729277	23.4000616499506	1.31574320585217e-06	3.22048708119911e-05
Far2	1.18072348594424	1.66209824440601	6.82008007382669	0.00901385265523579	0.0352124692878475
Klrb1f	1.18066712840183	2.00118773719069	11.1645812333152	0.000833737862953826	0.00553881238589197
Slfn2	1.18031950974781	6.41474859329049	16.3189304563012	5.35265513883252e-05	0.000641050021023023
Lrfn3	-1.18017028249193	2.25568936824802	10.0515218019866	0.00152222143824144	0.00889429273780384
Ccdc160	-1.18007951273819	0.662578162921288	6.49905626556456	0.0107931767449128	0.0402718188456893
Hist2h3c2	-1.17960203304127	6.20550419948911	12.7036053985444	0.000364951256872582	0.00289693720165081
Pigw	-1.17938631182365	1.37990315568435	7.81437155373555	0.0051832369209636	0.0228977457323448
Higd1a	-1.17927322465248	3.7527578233842	13.7063634333436	0.000213729077360444	0.00191099657354529
Gcnt7	1.17913141733488	0.63297771447671	5.66566928126575	0.0173001147154211	0.0577469203104777
Ctsw	1.17887604690914	2.72321939221332	10.4125139934627	0.00125164235329099	0.00765001071568607
Tmem173	1.17870912786087	5.30906362316515	17.1050399802436	3.53683230739605e-05	0.000458646341848999
AK047175	1.17864941905648	1.65785310701066	4.41266521449624	0.0356730649571128	0.0998603578543911
Dgkg	1.17848943970902	2.5906971536486	12.1629511546222	0.000487481840896901	0.00361743393540974
Erich2	-1.17843237912616	1.63103525240151	8.6456267221544	0.00327847343711174	0.0160035599927809
Evc	-1.17803990130708	2.59432630815255	9.50932568936017	0.00204430271571344	0.0111776621436827
Susd6	1.17797387774138	7.29406830681961	21.7866422147164	3.04714227660593e-06	6.26423671430864e-05
Aff2	-1.17797285042147	2.34050528794399	10.7373004406463	0.00104997393862054	0.00668916269352979
Cxxc4	-1.17797087376913	0.955525555194837	7.34154856375189	0.00673787710123167	0.028131355221427
Abcc10	1.1776851588469	3.15324844612451	9.01846616317129	0.00267265576234671	0.0136923112402449
AK045502	-1.17711623459074	0.116637777702184	2.6065587943518	0.106422470619516	0.223472922554252
Col4a3	1.17687625175346	6.10311253327134	6.26686143421508	0.0123016858648407	0.0444389685552692
Cdca8	-1.1764418807061	2.47366397059155	13.0323364629612	0.000306158345865356	0.00252552421694618
Pcyt1b	-1.17638420770113	0.862654832184288	3.42793126851013	0.0641023507642556	0.154388145429345
Chst5	-1.17631045252142	0.546408017113124	3.95093352511722	0.0468453734561565	0.121696977643564
Echdc3	-1.17621990608887	1.58948663564931	4.91697070893793	0.0265941078886173	0.0800993462940185
Trak2	-1.17561880488941	7.55272806311897	23.9585718716037	9.84310670331395e-07	2.56987110845688e-05
Fam136a	-1.17532836526886	2.68155344026405	10.5968232345106	0.00113282132932446	0.00708975074864868
Tlr8	1.17496845300044	5.09116319398067	11.4295511457593	0.00072285146068897	0.00494258757385103
Nhlrc2	-1.17484057763283	6.19636378740329	18.3912411095508	1.79882962823141e-05	0.00026891389451068
Rassf3	-1.17445057007745	6.82304256967355	23.2537394901072	1.41974126679833e-06	3.4534544944714e-05
Rpl5	-1.17413686843009	7.51260106287489	17.8133039510386	2.43673483657283e-05	0.000341121101116295
Erh	-1.17403297700614	4.41843673903477	18.8421197226279	1.41996526445731e-05	0.000220453477380811
Il18	1.17402753586166	3.60998905403053	9.33821514261367	0.00224423999593901	0.0119917982774124
Gabarapl1	-1.17400915067892	5.86596939336974	21.6983722735148	3.19061896551651e-06	6.51643364991085e-05
AK015772	1.1737333922886	1.0495571538783	7.26269132782774	0.00704017098104821	0.0291467030153658
9530051G07Rik	-1.17363064811124	1.09839927158449	5.6565862472112	0.0173899385922458	0.057997314891959
Vps13d	1.17360024220085	7.24432984220488	17.6651937043643	2.63402706911163e-05	0.000359776365592282
Ppcs	-1.17339205274354	2.40002444092936	10.2291799305418	0.0013823611093101	0.00824940448660676
A930015D03Rik	1.17337298767008	2.28824395826866	12.3901874478899	0.00043159592517599	0.00330447222281617
Diaph3	-1.17333894090768	2.88304010624985	7.44974083948906	0.00634455836185725	0.0267516326712883
AK138412	-1.17296316737863	0.860512801110885	5.97439241716159	0.0145150814675466	0.0505398424514597
Zfp791	-1.17250105916081	0.742156287068792	5.90588591135691	0.0150903742519808	0.0520340551743956
AK141540	-1.1724831125343	6.85387057853459	11.3992019111934	0.000734756650756119	0.00501375444640731
AK049328	1.17230214053822	1.98365551536748	4.43568973699535	0.0351949962186928	0.0988045906390363
Slc7a4	-1.17195474840436	1.85071217034494	6.51075620782285	0.0107223900434539	0.040068282450073
Ifit3	1.17134758572421	7.99498998909998	20.8303289341689	5.01819751126888e-06	9.48251676888143e-05
Trpm3	-1.17123200472865	0.989193825579028	5.16279097207696	0.0230757866202699	0.0718793617783493
Fpr1	1.17094718590121	3.39776527504677	9.80156390289764	0.00174363523645523	0.00990716212516185
BC054124	1.17091449785511	1.79009368991587	8.69869565943545	0.00318437831777758	0.0156823245364163
Morc4	-1.17084999906464	2.27369232094	9.99442985441459	0.00157014434625025	0.00914361010557999
Gm14005	1.17073051346243	3.23431755378043	13.46231769053	0.000243402892799426	0.002124181791478
NR_033601	-1.17072673884439	3.08163174000884	13.4987572899923	0.000238721495168405	0.00209265373352718
Rn7sk	1.17062667998448	13.8522861235871	16.7122446449093	4.34993348097227e-05	0.000540192278217914
Sept5	-1.17048547605255	3.58765962313278	10.6556682362127	0.0010973409050483	0.00692301461038325
Lgals4	-1.17025045004307	1.97807188346273	8.61398411117956	0.00333591803604309	0.0162023311150841
AK083252	1.16998211615306	1.5117796492628	8.12061608246767	0.00437646837544673	0.02011660126214
Mgme1	-1.16990903239395	2.1535760367854	10.3939118930746	0.00126431482200289	0.00771542332944109
Ngp	1.16956673220584	3.11075800379351	2.54149274251832	0.110889905060672	0.230169651884912
AK086672	1.16931409898654	1.16018731484211	3.12087154947457	0.0772954312294686	0.176433144990793
Fsd2	-1.16905989343006	0.820684325009493	3.92123286174206	0.0476799021357625	0.123292450801703
AK081202	1.16888108478515	0.760792537126916	2.72438707079002	0.0988260532004723	0.212011794492659
2410015M20Rik	-1.1688262236798	3.14606578337281	9.53402720620162	0.00201697051254988	0.0110583689863826
Nat14	-1.16824822819063	1.09561879604939	3.5589446200691	0.0592253829495673	0.145486219837694
Bckdhb	-1.16749645600547	3.1843191944043	14.3170257373821	0.000154461528139284	0.00147359308057362
Nudt7	-1.16742303974854	2.12744944374404	6.25329364902415	0.0123962598663581	0.0446921543858456
Trim2	-1.16685476254701	5.09643149881474	14.8182114021083	0.000118386728567044	0.00119492790141929
AK047145	-1.16653853617893	1.426999132287	8.79163057433418	0.0030261564482719	0.0150205135494865
Tmem62	1.16644962174292	2.49949440361709	13.053850838752	0.000302661478484745	0.00250724064540641
Popdc2	1.16597129990689	2.03813043366982	8.39958047789427	0.00375307614380516	0.0177984729765829
Stap2	1.16594597975203	3.80491643110761	6.99871112948535	0.00815684242461474	0.0326711676250549
Rps12	-1.16538374804999	7.8088236900968	16.6252804427754	4.55399531861234e-05	0.000561277235767602
Clk1	1.16528747480034	5.82299912627964	12.060890786358	0.000514906821381835	0.003788640374329
Saysd1	-1.16516037228846	1.49330943752901	7.86901748054153	0.00502889703081264	0.0223736642964158
Bok	-1.1651038879943	2.11503360901176	7.00605947066328	0.0081234284562562	0.0325623098176186
9530082P21Rik	1.16505879951308	5.03881107248535	20.2314731152047	6.86147357066026e-06	0.000121727048113695
Gstm2	-1.16489599221009	5.70050587502243	20.0175171440423	7.67359799202247e-06	0.000134459633719275
Kcnc3	1.16475486938026	4.7566664866022	9.58377746004025	0.00196304106221641	0.0108240190917353
Rpl21	-1.16434944924975	7.50859150395561	14.8468966070762	0.000116599763136924	0.00118145879012931
Myocd	-1.16306940413898	2.60927761714386	12.630294605611	0.000379545356848816	0.0029817342101488
Esam	1.16303994128089	5.30691448052212	12.7510309048586	0.000355812996402864	0.00283943483884405
A630023P12Rik	1.16302121086903	0.409364716912521	4.85514592657883	0.02756378199489	0.0822450752285624
Psmb5	-1.16239278818187	3.34585857561883	13.9790606221146	0.000184857957379143	0.00169841636501131
Fam83b	-1.16233277520374	1.28914064649157	5.44637087610973	0.0196090204463413	0.0636237169204509
Sephs1	-1.16216658335136	5.24894620616586	21.4651553681202	3.6031689428435e-06	7.22709878228469e-05
Vcam1	1.16205135535409	5.94768532774698	15.2607192842387	9.36437819686697e-05	0.000999271011266492
Fga	-1.16186683584093	1.2170290672526	8.23826040262997	0.00410164253118413	0.0190829314674783
L3hypdh	-1.16177780015342	1.28943860274535	7.83548294673689	0.00512304640455621	0.0226830191993705
Tpmt	-1.16175813309337	0.904125338461574	6.27265940619174	0.0122614975551438	0.0443287235636574
Lax1	1.16161782247072	3.22731993331118	13.0038418109379	0.000310852549950441	0.00255081466473214
Nme2	-1.16108648295206	4.10083377969657	13.6656623859774	0.000218411880972508	0.00194639124350746
AK038354	-1.16097271897413	1.07600565697831	4.66544898010759	0.0307753759443599	0.0893441425800425
Grm4	-1.160937105166	0.991039355527446	4.44913324506246	0.034918965638963	0.0981704229602218
Ndufa5	-1.16069016339183	1.90474485095922	10.281772352194	0.00134350831298498	0.00806671434377526
AK162546	1.16054756832392	2.49975088836162	8.06846187314475	0.00450423354493337	0.0205411407514938
Csf1	1.16044879345242	5.92316972697508	16.2427857920983	5.57213628625489e-05	0.000662731200165403
AK134203	-1.15956978768269	0.628380603633859	5.57282146406421	0.0182413446288534	0.0600695109545909
AK136863	1.15947340387067	1.67740053356108	5.39559959849861	0.0201875881833823	0.0649493877372529
Sptb	-1.15934052983792	3.16992689533505	9.06299857578756	0.00260833877717557	0.0134318300277631
AK047978	1.15910736633836	2.66904235553277	4.59269325317544	0.0321085226625985	0.0922729788129896
Cacna1c	1.15892323066957	5.83577350119763	6.31378959252128	0.0119802501925041	0.0436341825774419
Kiss1r	-1.1588650081563	1.59359760609347	7.9925724263324	0.00469696331707477	0.0212284853900682
Xlr	-1.15884420004865	1.43273570572308	5.65608829577148	0.0173948768229879	0.0580014358093029
AK170703	1.1586858723246	2.33352686930129	10.5213491270715	0.0011800330465108	0.00732377879302366
Chaf1b	-1.15862263871073	2.7063989889564	11.1343866161362	0.000847419482274101	0.00561294932161069
A930033H14Rik	-1.15853711933582	0.925808893126395	5.97384286799034	0.0145196054048406	0.0505443597037396
1700030C10Rik	-1.15767749056402	2.01652129502801	9.7596986436027	0.00178379148293415	0.0100804810895251
C530008M17Rik	-1.15761989190844	2.75233174337755	6.36121531092688	0.0116641622800632	0.0427013559516687
AU040320	1.15761323372949	4.77041046829318	21.7983629634264	3.02858429502427e-06	6.23426714606508e-05
Chac1	1.1574347079349	2.20040985741515	4.70740208749677	0.0300330042359367	0.087757323513514
Ube2l6	1.15724982338054	7.97918440391693	18.5078834705137	1.69202980150241e-05	0.000255846011974278
Aggf1	-1.15723709024918	5.16583378320507	18.4869862181214	1.71068409331063e-05	0.000257424268220086
Kitl	-1.15703042153986	7.98585668673617	17.0295292594806	3.68029923009074e-05	0.000474501131188242
AK085328	1.15645144520515	1.5491887704385	6.90374332682523	0.00860154635786156	0.0339745899384522
Atp10a	1.15625239296755	5.12964871424022	21.947277355458	2.80244193798305e-06	5.89265140382611e-05
Nubpl	-1.15602826896079	1.13414575994229	6.09335012580235	0.0135691565921821	0.0478525074328078
Coa7	-1.1559488538026	1.81766592698468	9.16099157280457	0.00247228571441574	0.0129223742797206
Anks1b	-1.15589730203394	1.81710921562982	9.4183295501064	0.00214827131543946	0.0116035831496601
Lyplal1	-1.15588011084817	0.950976781919295	4.93109906676207	0.0263775360507566	0.0795388819661304
Pnrc1	-1.15575070334039	6.86561882827613	22.6397978949369	1.95394976179315e-06	4.45540364170156e-05
Ccdc170	1.15483009184238	0.986326761305393	3.99585180599963	0.0456123916977415	0.11926525053332
Map1b	-1.15437107930736	6.27132981823092	20.4031173819124	6.27275304755985e-06	0.000113861734055649
Gm17066	1.15435549378837	3.7015943203256	8.61301657340223	0.00333769055272112	0.0162023311150841
2410141K09Rik	-1.15426950104009	2.51623086465006	3.59836698312711	0.057836357741071	0.142880703992095
Chrnb1	1.15375425948652	2.72033257508025	9.68535652240802	0.00185742343623361	0.0103953333792781
Itgb3	1.15339240313473	4.22725369986213	13.0473640281085	0.000303711559361061	0.00251152202115787
Fut7	-1.15336155804484	1.005406080979	5.09047107701927	0.0240576558086011	0.0741710644049865
Plat	1.15325755077915	3.75216075619188	16.797086559042	4.15971179285693e-05	0.000522549199960736
B230354K17Rik	-1.15312257573977	3.08586164895786	8.91871633824557	0.00282262838126626	0.0142541823315719
Gm13275	-1.15311000624802	3.28314935007494	8.54559928786195	0.00346358551335612	0.0166739603769895
Lbx2	-1.15203519447566	0.720517408523575	2.42577279407195	0.119354368601907	0.241936618031686
Synpo2	-1.15202456764261	5.00739178032169	14.6847992523872	0.000127066956698135	0.00126622384012487
Poc1a	-1.15201298908442	1.74503614187042	4.00448982551674	0.0453792287743162	0.118814243481475
Crlf2	1.15117443475092	3.88036528189419	14.0691414760382	0.00017621121144669	0.00163546551492262
Rab23	-1.15112547663629	3.73295008389154	15.6624730585538	7.57115884702405e-05	0.000848465148128574
Dtx3l	1.1511181968998	8.19411279744425	22.2225034925847	2.42811174817911e-06	5.2463959358932e-05
Pfkm	-1.15098892737228	3.3765120324852	15.5791533961007	7.91221435392206e-05	0.000878418411440036
Ecm1	1.15094730168987	4.97142399574646	13.8963096393881	0.000193177394267141	0.00176759572499694
Pigf	1.15090368266678	0.98315797200357	6.15543102659113	0.0131009186061505	0.0466846883451656
AK150759	1.15068757727622	2.36906633568967	10.9913717471312	0.000915370349169078	0.00596475728774277
Cdkn2b	-1.15050984415283	3.47631837924079	11.248494814303	0.000796876102365604	0.00534606601437139
Rps4l	-1.15019258084322	3.28142055401229	10.782335659735	0.00102473295949653	0.00656810221379422
Neto2	-1.14998410086691	2.10955049441028	10.3165529781822	0.0013184230629323	0.00794044493688372
Shc4	-1.14970001161503	1.31737688525387	6.92558404026041	0.00849712384688064	0.0336639972335319
Gm13889	-1.14937625986941	5.46894099849454	15.2999478119019	9.17190451745228e-05	0.000984095097711575
Stmn1	-1.1491296298284	5.89539207178961	17.9135062741747	2.3117470629682e-05	0.000326836802720188
Fgg	-1.14906347250823	1.17371825081898	7.29049705802633	0.00693202942926599	0.028819066085311
Slc39a14	1.14897427646334	4.94835281933459	13.6338434474586	0.000222144661860065	0.00197049610874175
Shisa2	-1.1489387236247	2.00385484558118	10.735889735127	0.00105077467793945	0.00668916269352979
2010111I01Rik	1.14878410867862	5.28186644366625	10.3836135010106	0.00127138624803993	0.00774284537302244
Mrps5	-1.14877473502666	2.36467988226052	10.6461193165771	0.00110302105212479	0.00695045244631329
